LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
15016-9,Alkaline phosphatase.placental/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Plac; AP; Catalytic Fraction; Chemistry; Percent; Phos; Phosphtase; Pl; Placent; Placenta; Placntl; PLAP; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Plac CFr SerPl,Observation,,,%,Alkaline phosphatase.placental/Alkaline phosphatase.total in Serum or Plasma,%,,,,5724,0,,,,,,1.0k,,ALP Plac [Catalytic fraction]
15017-7,Alkaline phosphatase.regan/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Regan; AP; Catalytic Fraction; Chemistry; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Regan CFr SerPl,Observation,,,%,Alkaline phosphatase.regan/Alkaline phosphatase.total in Serum or Plasma,%,,,,0,0,,,,,,1.0k,,ALP Regan [Catalytic fraction]
15018-5,Alkaline phosphatase.renal/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.kidney; Alkaline phosphatase.total; ALKP; ALP; ALP Renal; AP; Catalytic Fraction; Chemistry; Kidney; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Renal CFr SerPl,Observation,,,%,Alkaline phosphatase.renal/Alkaline phosphatase.total in Serum or Plasma,%,,,,0,0,,,,,,1.0k,,ALP Renal [Catalytic fraction]
15348-6,Alkaline phosphatase.liver 1/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP Liver 1; ALP-1; AP; Catalytic Fraction; Chemistry; Hepatology; i; Liver; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Liver 1 CFr SerPl,Observation,,,%,Alkaline phosphatase.liver 1/Alkaline phosphatase.total in Serum or Plasma,%,,,,2900,0,,,,,,1.0k,,ALP Liver 1 [Catalytic fraction]
15349-4,Alkaline phosphatase.liver 2/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP Liver 2; ALP-1; AP; Catalytic Fraction; Chemistry; Hepatology; II; Liver; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Liver 2 CFr SerPl,Observation,,,%,Alkaline phosphatase.liver 2/Alkaline phosphatase.total in Serum or Plasma,%,,,,2898,0,,,,,,1.0k,,ALP Liver 2 [Catalytic fraction]
16182-8,Alkaline phosphatase isoenzymes,CCnc,Pt,Ser/Plas,Qn,Heat stability,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Isos; AP; Catalytic Concentration; Chemistry; Hepatology; HS; ISO; Isoen; Isoenzyme; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Isos SerPl HS-cCnc,Both,,,arb U/L,Alkaline phosphatase isoenzymes [Enzymatic activity/volume] in Serum or Plasma by Heat stability,U/L,,,,6113,0,,,,,,1.0l,,ALP Isos Heat stability [Catalytic activity/Vol]
16336-0,Alkaline phosphatase.placental,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.36,DEL,,DEPRECATED,,1,,,,,,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Plac; AP; Catalytic Concentration; Chemistry; Phos; Phosphtase; Pl; Placent; Placenta; Placntl; PLAP; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Deprecated ALP Plac SerPl-cCnc,,,,,Deprecated Alkaline phosphatase.placental [Enzymatic activity/volume] in Serum or Plasma,,Duplicate,,,0,0,,,,,,1.0l,,ALP Plac [Catalytic activity/Vol]
1777-2,Alkaline phosphatase.bone,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Bone; ALP-2; AP; B-ALP; BALPase; BAP; Catalytic Concentration; Chemistry; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,ALP Bone SerPl-cCnc,Both,,,arb U/L,Alkaline phosphatase.bone [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,2293,0,,,,,,1.0,,ALP Bone [Catalytic activity/Vol]
1778-0,Alkaline phosphatase.intestinal,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.GI; Alkaline phosphatase.total; ALKP; ALP; ALP Intest; ALP-3; ALPI; AP; Catalytic Concentration; Chemistry; IAP; Intest; Intestine; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Intest SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.intestinal [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,2899,0,,,,,,1.0,,ALP Intest [Catalytic activity/Vol]
1779-8,Alkaline phosphatase.liver,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP-1; AP; Catalytic Concentration; Chemistry; Hepatology; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Liver SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.liver [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,3376,0,,,,,,1.0,,ALP Liver [Catalytic activity/Vol]
1780-6,Alkaline phosphatase.placental,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Plac; AP; Catalytic Concentration; Chemistry; Phos; Phosphtase; Pl; Placent; Placenta; Placntl; PLAP; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Plac SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.placental [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,10038,0,,,,,,1.0,,ALP Plac [Catalytic activity/Vol]
1781-4,Alkaline phosphatase.regan,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.40,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Regan; AP; Catalytic Concentration; Chemistry; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Regan SerPl-cCnc,Observation,,,U,Alkaline phosphatase.regan [Enzymatic activity/volume] in Serum or Plasma,U,,,,0,0,,,,,,1.0,,ALP Regan [Catalytic activity/Vol]
1782-2,Alkaline phosphatase.renal,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.68,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.kidney; Alkaline phosphatase.total; ALKP; ALP; ALP Renal; AP; Catalytic Concentration; Chemistry; Kidney; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Renal SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.renal [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,0,0,,,,,,1.0,,ALP Renal [Catalytic activity/Vol]
17838-4,Alkaline phosphatase.bone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Bone; ALP-2; AP; B-ALP; BALPase; BAP; Chemistry; Level; Mass concentration; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,ALP Bone SerPl-mCnc,Both,,,ug/L,Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,ug/L,,,,2462,0,,,,,,1.0l,,ALP Bone [Mass/Vol]
20426-3,Alkaline phosphatase.bile,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.68,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase biliary; Alkaline phosphatase.total; ALKP; ALP; ALP Bile; AP; Catalytic Concentration; Chemistry; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Bile SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.bile [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,0,0,,,,,,1.0m,,ALP Bile [Catalytic activity/Vol]
26010-9,Alkaline phosphatase.other fractions/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Other; AP; Catalytic Fraction; Chemistry; Frac; Fract; Fraction; Fractionated; Fractionation; Othr; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Other CFr SerPl,Observation,,,%,Alkaline phosphatase.other fractions/Alkaline phosphatase.total in Serum or Plasma,%,,,,4063,0,,,,,,2.00,,ALP Other [Catalytic fraction]
32135-6,Alkaline phosphatase.liver,CCnc,Pt,Ser/Plas,Qn,Heat stability,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP-1; AP; Catalytic Concentration; Chemistry; Hepatology; HS; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Liver SerPl HS-cCnc,Observation,,,arb U/L,Alkaline phosphatase.liver [Enzymatic activity/volume] in Serum or Plasma by Heat stability,U/L,,,,14771,0,,,,,,2.07,,ALP Liver Heat stability [Catalytic activity/Vol]
32351-9,Alkaline phosphatase.heat labile,CCnc,Pt,Ser/Plas,Qn,Heat stability,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP heat labile; AP; Catalytic Concentration; Chemistry; Hepatology; HS; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP heat labile SerPl HS-cCnc,Both,,,arb U/L,Alkaline phosphatase.heat labile [Enzymatic activity/volume] in Serum or Plasma by Heat stability,U/L,,,,15840,0,,,,,,2.07,,ALP heat labile Heat stability [Catalytic activity/Vol]
32352-7,Alkaline phosphatase.heat stable,CCnc,Pt,Ser/Plas,Qn,Heat stability,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP heat stable; AP; Catalytic Concentration; Chemistry; Hepatology; HS; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP heat stable SerPl HS-cCnc,Both,,,arb U/L,Alkaline phosphatase.heat stable [Enzymatic activity/volume] in Serum or Plasma by Heat stability,U/L,,,,10716,0,,,,,,2.07,,ALP heat stable Heat stability [Catalytic activity/Vol]
33063-9,Alkaline phosphatase isoenzymes,CCnc,Pt,Ser/Plas,Qn,Levamisole inhibition,CHEM,2.68,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Isos; AP; Catalytic Concentration; Chemistry; Hepatology; ISO; Isoen; Isoenzyme; Lev Inh; Liver; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Isos SerPl Lev Inh-cCnc,Both,,,arb U/L,Alkaline phosphatase isoenzymes [Enzymatic activity/volume] in Serum or Plasma by Levamisole inhibition,U/L,,,,0,0,,,,,,2.09,,ALP Isos Levamisole inhibition [Catalytic activity/Vol]
33421-9,Alkaline phosphatase.other fractions,CCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Other; AP; Catalytic Concentration; Chemistry; Frac; Fract; Fraction; Fractionated; Fractionation; Othr; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Other SerPl-cCnc,Observation,,,arb U/L,Alkaline phosphatase.other fractions [Enzymatic activity/volume] in Serum or Plasma,U/L,,,,5415,0,,,,,,2.09,,ALP Other [Catalytic activity/Vol]
35707-9,Alkaline phosphatase.macrohepatic/Alkaline phosphatase.total,CFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Macrohepatic; AP; Catalytic Fraction; Chemistry; Hepatology; Liver; Percent; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,ALP Macrohepatic CFr SerPl,Observation,,,%,Alkaline phosphatase.macrohepatic/Alkaline phosphatase.total in Serum or Plasma,%,,,,4728,0,,,,,,2.13,,ALP Macrohepatic [Catalytic fraction]
40793-2,Alkaline phosphatase.placental,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Plac; AP; Chemistry; Ordinal; Phos; Phosphtase; Pl; Placent; Placenta; Placntl; PLAP; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Plac SerPl Ql,Observation,,,,Alkaline phosphatase.placental [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",2905,0,,,,,,2.15,,ALP Plac Ql
40794-0,Alkaline phosphatase.intestinal,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.GI; Alkaline phosphatase.total; ALKP; ALP; ALP Intest; ALP-3; ALPI; AP; Chemistry; IAP; Intest; Intestine; Ordinal; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Intest SerPl Ql,Both,,,,Alkaline phosphatase.intestinal [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",6861,0,,,,,,2.15,,ALP Intest Ql
40795-7,Alkaline phosphatase.liver 2,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP Liver 2; ALP-1; AP; Chemistry; Hepatology; II; Liver; Ordinal; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Liver 2 SerPl Ql,Observation,,,,Alkaline phosphatase.liver 2 [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.15,,ALP Liver 2 Ql
40796-5,Alkaline phosphatase.liver 1,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.56,MIN,,ACTIVE,,1,,,,,N,Alk; Alk phos; Alkaline phos; Alkaline phosphatase.total; ALKP; ALP; ALP Liver; ALP Liver 1; ALP-1; AP; Chemistry; Hepatology; i; Liver; Ordinal; Phos; Phosphtase; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,ALP Liver 1 SerPl Ql,Observation,,,,Alkaline phosphatase.liver 1 [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.15,,ALP Liver 1 Ql
